序号,板块,公司全称,公司简称,公司代码,所属行业,省份,城市,专利记分牌得分 ↑
1672,创业板,阳光电源股份有限公司,阳光电源,300274.SZ,制造业,安徽省,合肥市,80.4  
1673,创业板,阳光电源股份有限公司,阳光电源,300274.SZ,制造业,安徽省,合肥市,80.4  
1674,创业板,阳光电源股份有限公司,阳光电源,300274.SZ,制造业,安徽省,合肥市,80.4  
1675,创业板,阳光电源股份有限公司,阳光电源,300274.SZ,制造业,安徽省,合肥市,80.4  
1676,创业板,阳光电源股份有限公司,阳光电源,300274.SZ,制造业,安徽省,合肥市,80.4  
1677,创业板,阳光电源股份有限公司,阳光电源,300274.SZ,制造业,安徽省,合肥市,80.4  
1678,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1679,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1680,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1681,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1682,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1683,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1684,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1685,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1686,中小企业板,贵州航天电器股份有限公司,航天电器,002025.SZ,制造业,贵州省,贵阳市,80.3  
1687,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1688,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1689,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1690,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1691,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1692,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1693,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1694,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1695,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1696,主板,四川九洲电器股份有限公司,四川九洲,000801.SZ,制造业,四川省,绵阳市,80.2  
1697,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1698,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1699,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1700,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1701,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1702,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1703,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1704,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1705,主板,中国东方红卫星股份有限公司,中国卫星,600118.SH,制造业,北京,北京市,78.4  
1706,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1707,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1708,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1709,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1710,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1711,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1712,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1713,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1714,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1715,中小企业板,武汉光迅科技股份有限公司,光迅科技,002281.SZ,制造业,湖北省,武汉市,77.7  
1716,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1717,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1718,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1719,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1720,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1721,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1722,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1723,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1724,主板,江铃汽车股份有限公司,江铃汽车,000550.SZ,制造业,江西省,南昌市,76.9  
1725,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1726,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1727,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1728,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1729,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1730,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1731,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1732,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1733,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1734,主板,惠而浦(中国)股份有限公司,惠而浦,600983.SH,制造业,安徽省,合肥市,76.6  
1735,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1736,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1737,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1738,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1739,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1740,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1741,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1742,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1743,创业板,深圳市大富科技股份有限公司,大富科技,300134.SZ,制造业,广东省,深圳市,76.4  
1744,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1745,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1746,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1747,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1748,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1749,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1750,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1751,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1752,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1753,主板,中国航发动力股份有限公司,航发动力,600893.SH,制造业,陕西省,西安市,76.4  
1754,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1755,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1756,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1757,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1758,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1759,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1760,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1761,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1762,创业板,利亚德光电股份有限公司,利亚德,300296.SZ,制造业,北京,北京市,75.9  
1763,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1764,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1765,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1766,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1767,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1768,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1769,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1770,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1771,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1772,中小企业板,软控股份有限公司,软控股份,002073.SZ,制造业,山东省,青岛市,75.3  
1773,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1774,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1775,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1776,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1777,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1778,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1779,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1780,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1781,中小企业板,通鼎互联信息股份有限公司,通鼎互联,002491.SZ,制造业,江苏省,苏州市,75.2  
1782,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1783,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1784,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1785,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1786,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1787,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1788,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1789,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1790,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1791,创业板,深圳市理邦精密仪器股份有限公司,理邦仪器,300206.SZ,制造业,广东省,深圳市,75.0  
1792,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1793,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1794,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1795,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1796,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1797,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1798,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1799,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1800,主板,中国第一重型机械股份公司,*ST一重,601106.SH,制造业,黑龙江省,齐齐哈尔市,74.7  
1801,主板,福建龙净环保股份有限公司,龙净环保,600388.SH,制造业,福建省,龙岩市,74.6  
1802,主板,福建龙净环保股份有限公司,龙净环保,600388.SH,制造业,福建省,龙岩市,74.6  
